STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 43,17350202,1,29020,  340,   NO,    0,MIS                 ,     ,
 43,17350202,2,29020,  410,   NO,    0,BET                 ,     ,
 43,17350202,3,29023,  350,   NO,    0,GEHBET              ,     ,
 43,17350203,1,29040,  320,    O,   20,HEL                 ,     ,
 43,17350203,2,29040,  350,    O,   30,HEL                 ,     ,
 43,17350203,3,29040,  320,    O,   30,BET                 ,     ,
 43,17350204,1,29041,  270,    O,   20,BET                 ,     ,
 43,17350204,2,29041,  300,  OTN,   20,HEL                 ,     ,
 43,17350204,3,29050,  310,    O,   10,BETSNE              ,     ,
 43,17350205,1,29050,  350,    N,   10,BEW                 ,     ,
 43,17350205,2,29031,  410,    N,   10,BETHAG              ,     ,
 43,17350205,3,29012,  360,    N,   20,GEHBET              ,   10,
 43,17350206,1,29013,  320,    N,   10,BET                 ,     ,
 43,17350206,2,29021,  370,   NO,   10,HEL                 ,     ,
 43,17350206,3,29032,  300,   NO,   10,HEL                 ,     ,
 43,17350207,1,29030,  350,    W,    0,GEHBETSNE           ,     ,
 43,17350207,2,29022,  360,    W,    0,GEHBET              ,     ,
 43,17350207,3,29020,  400,    W,    0,GEHBET              ,   10,
 43,17350208,1,29020,  400,  WTN,   10,GEHBETREG           ,     ,
 43,17350208,2,29020,  440,   NW,   10,GEHBET              ,     ,
 43,17350208,3,29040,  380,   NW,   10,GEHBET              ,    1,
 43,17350209,1,29060,  360,    N,    0,BEWHAG              ,     ,
 43,17350209,2,29061,  370,  NTO,   10,BEW                 ,     ,
 43,17350209,3,29071,  350,    N,    0,BET                 ,     ,
 43,17350210,1,29060,  390,    W,   10,GEHBETREG           ,     ,
 43,17350210,2,29050,  440,   NW,   20,GEHBETREG           ,     ,
 43,17350210,3,29050,  410,   NW,   10,REG                 ,    1,
 43,17350211,1,29043,  420,   NW,   10,REG                 ,    2,
 43,17350211,2,29043,  450,    N,   10,GEHBET              ,     ,
 43,17350211,3,29052,  420,    N,   10,GEHBET              ,    1,
 43,17350212,1,29062,  420,  NTW,   10,MIS                 ,     ,
 43,17350212,2,29063,  440,    N,   10,GEHBET              ,     ,
 43,17350212,3,29070,  420,    N,   10,GEHBETREG           ,     ,
 43,17350213,1,29063,  430,    N,   10,GEHBET              ,   10,
 43,17350213,2,29063,  460,    N,   10,GEHBET              ,     ,
 43,17350213,3,29072,  420,    N,   10,GEHBET              ,     ,
 43,17350214,1,29072,  410,    N,   10,GEHBET              ,     ,
 43,17350214,2,29073,  420,  NTO,    0,GEHBET              ,     ,
 43,17350214,3,29061,  410,  NTW,    0,GEHBET              ,     ,
 43,17350215,1,29070,  380,  NTW,   10,GEHBET              ,     ,
 43,17350215,2,29070,  390,  NTW,    0,GEHBET              ,     ,
 43,17350215,3,29070,  380,   NW,    0,GEHBET              ,     ,
 43,17350216,1,29063,  380,    W,    0,GEHBET              ,     ,
 43,17350216,2,29063,  370,  WTN,    0,GEHBET              ,     ,
 43,17350216,3,29063,  370,    W,    0,GEHBET              ,     ,
 43,17350217,1,29062,  340,  WTZ,    0,GEHBET              ,     ,
 43,17350217,2,29062,  350,   ZW,    0,GEHBET              ,     ,
 43,17350217,3,29063,  340,   ZW,   10,GEHBET              ,     ,
 43,17350218,1,29063,  320,   ZW,   10,GEHBET              ,     ,
 43,17350218,2,29062,  350,   ZW,   10,GEHBET              ,     ,
 43,17350218,3,29052,  360,   ZW,   20,GEHBET              ,     ,
 43,17350219,1,29050,  370,   ZW,    0,GEHBET              ,     ,
 43,17350219,2,29041,  430,  ZTW,    0,GEHBET              ,     ,
 43,17350219,3,29040,  420,   ZW,    0,GEHBET              ,     ,
 43,17350220,1,29032,  420,   ZW,   10,GEHBETREG           ,     ,
 43,17350220,2,29032,  440,   ZW,    0,GEHBET              ,     ,
 43,17350220,3,29032,  440,   ZW,    0,GEHBET              ,   13,
 43,17350221,1,29032,  440,  WTZ,    0,GEHBET              ,     ,
 43,17350221,2,29033,  470,    W,   10,BET                 ,     ,
 43,17350221,3,29032,  430,   ZW,   30,GEHBETREG           ,     ,
 43,17350222,1,29030,  440,    W,   30,GEHBETREG           ,    3,
 43,17350222,2,29030,  480,   NW,   30,BET                 ,     ,
 43,17350222,3,29050,  380,  NTW,    0,HEL                 ,     ,
 43,17350223,1,29052,  360,  NTW,    0,HEL                 ,     ,
 43,17350223,2,29060,  460,  NTO,    0,HEL                 ,     ,
 43,17350223,3,29053,  360,    O,    0,HEL                 ,     ,
 43,17350224,1,29052,  320,  OTZ,    0,HEL                 ,     ,
 43,17350224,2,29050,  440,  OZO,   20,HEL                 ,     ,
 43,17350224,3,29040,  370,   ZO,   10,BEW                 ,     ,
 43,17350225,1,29030,  330,   ZO,   10,GEHBET              ,     ,
 43,17350225,2,29022,  400,   ZO,    0,GEHBET              ,     ,
 43,17350225,3,29020,  360,  ZTO,   10,HEL                 ,     ,
 43,17350226,1,29012,  410,   ZW,    0,MIS                 ,     ,
 43,17350226,2,29012,  480,   ZW,    0,BET                 ,     ,
 43,17350226,3,29032,  420,     ,     ,GEHBET              ,     ,
 43,17350227,1,29043,  370,  NTW,    0,GEHBET              ,     ,
 43,17350227,2,29052,  450,  NTO,    0,BET                 ,     ,
 43,17350227,3,29050,  360,   NO,    0,HEL                 ,     ,
 43,17350228,1,29030,  330,  WTZ,    0,HEL                 ,     ,
 43,17350228,2,29013,  440,  WTZ,   10,HEL                 ,     ,
 43,17350228,3,28102,  400,     ,     ,GEHBETREG           ,    3,
 43,17350301,1,28080,  400,   ZW,   10,GEHBET              ,     ,
 43,17350301,2,28071,  480,   ZW,   10,GEHBET              ,     ,
 43,17350301,3,28070,  420,   ZW,   10,GEHBET              ,     ,
 43,17350302,1,28072,  400,   ZW,    0,HEL                 ,     ,
 43,17350302,2,28080,  460,   ZW,    0,BET                 ,     ,
 43,17350302,3,28100,  380,     ,     ,OMTHEL              ,     ,
 43,17350303,1,28110,  360,    N,    0,HEL                 ,     ,
 43,17350303,2,29000,  440,   NO,   10,HEL                 ,     ,
 43,17350303,3,29012,  360,   NO,   10,BEW                 ,     ,
 43,17350304,1,29011,  320,    N,    0,HELREG              ,     ,
 43,17350304,2,29011,  440,    N,    0,HEL                 ,   10,
 43,17350304,3,29011,  330,    N,    0,HEL                 ,     ,
 43,17350305,1,29021,  280,    O,    0,HEL                 ,     ,
 43,17350305,2,29021,  410,    O,    0,HEL                 ,     ,
 43,17350305,3,29021,  320,    Z,    0,BEW                 ,     ,
 43,17350306,1,29010,  350,   ZW,   20,GEHBET              ,     ,
 43,17350306,2,28110,  400,   ZW,   20,REG                 ,     ,
 43,17350306,3,28072,  420,   ZW,   30,REG                 ,   50,
 43,17350307,1,28060,  470,    W,   10,REG                 ,   20,
 43,17350307,2,28061,  490,    W,   10,GEHBET              ,     ,
 43,17350307,3,28050,  480,    W,   40,REG                 ,   30,
 43,17350308,1,28050,  430,    W,   10,GEHBET              ,   20,
 43,17350308,2,28063,  490,    W,   20,BET                 ,     ,
 43,17350308,3,28082,  440,    W,   20,BET                 ,     ,
 43,17350309,1,28100,  430,   ZW,   10,BET                 ,     ,
 43,17350309,2,28110,  490,    W,   10,REG                 ,     ,
 43,17350309,3,28112,  450,   ZW,   10,BET                 ,   10,
 43,17350310,1,28113,  450,   ZW,   10,GEHBET              ,     ,
 43,17350310,2,28112,  560,  ZZW,   20,GEHBET              ,     ,
 43,17350310,3,28110,  480,  ZZW,   10,BEW                 ,     ,
 43,17350311,1,28092,  480,    Z,    0,GEHBET              ,     ,
 43,17350311,2,28091,  530,    Z,   10,REG                 ,     ,
 43,17350311,3,28082,  470,    Z,   10,BEW                 ,   10,
 43,17350312,1,28090,  470,  ZTW,    0,HEL                 ,     ,
 43,17350312,2,28090,  490,   ZW,    0,GEHBET              ,     ,
 43,17350312,3,28080,  500,    Z,    0,GEHBET              ,     ,
 43,17350313,1,28070,  490,    Z,   10,GEHBET              ,     ,
 43,17350313,2,28071,  520,  ZTW,   10,GEHBET              ,     ,
 43,17350313,3,28072,  460,   ZW,    0,GEHBET              ,     ,
 43,17350314,1,28080,  460,   ZW,   10,GEHBET              ,     ,
 43,17350314,2,28080,  490,   ZW,   10,GEHBET              ,     ,
 43,17350314,3,28100,  410,   ZW,   10,HEL                 ,     ,
 43,17350315,1,28100,  420,    Z,    0,HEL                 ,     ,
 43,17350315,2,28100,  530,    Z,   10,GEHBET              ,     ,
 43,17350315,3,28090,  470,    Z,   20,MIS                 ,     ,
 43,17350316,1,29000,  420,    W,   20,GEHBET              ,     ,
 43,17350316,2,29012,  540,   ZW,   20,BET                 ,     ,
 43,17350316,3,29030,  500,   ZW,   10,HEL                 ,     ,
 43,17350317,1,29030,  500,   ZW,   10,GEHBET              ,     ,
 43,17350317,2,29030,  630,    W,   10,HEL                 ,     ,
 43,17350317,3,29021,  520,   ZW,   30,BET                 ,     ,
 43,17350318,1,29040,  470,    N,    0,GEHBET              ,     ,
 43,17350318,2,29050,  530,   NW,   10,BEW                 ,     ,
 43,17350318,3,29050,  440,   NW,   10,HEL                 ,     ,
 43,17350319,1,29052,  460,    N,    0,GEHBET              ,     ,
 43,17350319,2,29050,  520,  NTO,   20,BET                 ,     ,
 43,17350319,3,29050,  490,   NO,   10,BET                 ,     ,
 43,17350320,1,29050,  430,   NO,    0,HEL                 ,     ,
 43,17350320,2,29040,  520,   NO,    0,HEL                 ,     ,
 43,17350320,3,29040,  430,   NO,    0,GEHBET              ,     ,
 43,17350321,1,29032,  400,    O,   10,BET                 ,     ,
 43,17350321,2,29020,  410,  OTN,   20,BET                 ,     ,
 43,17350321,3,29012,  400,  OTN,    0,HEL                 ,     ,
 43,17350322,1,29010,  400,    O,   10,GEHBET              ,     ,
 43,17350322,2,29000,  470,   NO,   10,GEHBETREG           ,     ,
 43,17350322,3,28111,  400,   NO,   30,GEHBET              ,    2,
 43,17350323,1,29000,  380,    O,   20,GEHBET              ,     ,
 43,17350323,2,29001,  440,    O,   30,GEHBET              ,     ,
 43,17350323,3,29010,  320,    O,   20,HEL                 ,     ,
 43,17350324,1,29010,  290,    O,   10,HEL                 ,     ,
 43,17350324,2,29003,  440,    O,   10,HEL                 ,     ,
 43,17350324,3,29002,  340,    O,    0,HEL                 ,     ,
 43,17350325,1,28102,  380,    O,   10,HEL                 ,     ,
 43,17350325,2,28092,  510,    O,   10,HEL                 ,     ,
 43,17350325,3,28080,  440,    O,   10,HEL                 ,     ,
 43,17350326,1,28080,  480,   ZO,    0,HEL                 ,     ,
 43,17350326,2,28080,  540,  ZTW,    0,BET                 ,     ,
 43,17350326,3,28080,  480,  ZTW,    0,GEHBET              ,     ,
 43,17350327,1,28060,  450,    Z,    0,GEHBET              ,     ,
 43,17350327,2,28060,  530,    Z,    0,REG                 ,     ,
 43,17350327,3,28060,  440,    Z,    0,BET                 ,   12,
 43,17350328,1,28060,  470,   ZW,    0,GEHBETREG           ,   10,
 43,17350328,2,28060,  530,  ZTW,   10,GEHBET              ,     ,
 43,17350328,3,28062,  460,     ,     ,GEHBET              ,     ,
 43,17350329,1,28073,  460,   NO,    0,GEHBET              ,     ,
 43,17350329,2,     ,  530,   NO,    0,GEHBET              ,     ,
 43,17350329,3,28100,  410,   NO,    0,GEHBET              ,     ,
 43,17350330,1,28110,  400,   NO,   10,BET                 ,     ,
 43,17350330,2,28110,  490,   NO,   20,OMTHEL              ,     ,
 43,17350330,3,29000,  360,   NO,   10,HEL                 ,     ,
 43,17350331,1,29003,  360,   NO,    0,HEL                 ,   10,
 43,17350331,2,29010,  480,   NO,   10,BET                 ,     ,
 43,17350331,3,29020,  380,   NO,    0,BET                 ,     ,
 43,17350401,1,29022,  320,   NO,   10,BEW                 ,     ,
 43,17350401,2,29030,  470,   NO,   10,BEW                 ,     ,
 43,17350401,3,29030,  360,   NO,    0,HEL                 ,     ,
 43,17350402,1,29030,  420,    W,   10,GEHBET              ,     ,
 43,17350402,2,29020,  480,    W,   20,GEHBETREG           ,     ,
 43,17350402,3,29010,  440,    W,    0,REG                 ,   20,
 43,17350403,1,29000,  500,    W,    0,GEHBET              ,     ,
 43,17350403,2,28113,  540,    W,    0,GEHBET              ,     ,
 43,17350403,3,28110,  500,    W,    0,BET                 ,     ,
 43,17350404,1,28100,  420,    O,   20,HEL                 ,     ,
 43,17350404,2,28090,  460,  OTN,    0,GEHBET              ,     ,
 43,17350404,3,28080,  400,  OTN,    0,BET                 ,     ,
 43,17350405,1,28070,  400,    W,   10,GEHBET              ,   13,
 43,17350405,2,28070,  460,   ZW,   10,BET                 ,     ,
 43,17350405,3,28070,  420,   ZW,   10,BET                 ,     ,
 43,17350406,1,28070,  540,    Z,    0,GEHBET              ,     ,
 43,17350406,2,28062,  540,    Z,    0,BET                 ,     ,
 43,17350406,3,28060,  460,   NO,    0,BET                 ,     ,
 43,17350407,1,28050,  560,  OZO,    0,BET                 ,    3,
 43,17350407,2,28042,  500,    Z,    0,BET                 ,     ,
 43,17350407,3,28050,  420,  ZZO,    0,OMTHEL              ,     ,
 43,17350408,1,28060,  430,  ZZO,    0,BET                 ,    2,
 43,17350408,2,28070,  490,    Z,    0,BET                 ,     ,
 43,17350408,3,28070,  420,   ZW,    0,OMTHEL              ,     ,
 43,17350409,1,28080,  430,   ZO,    0,BET                 ,     ,
 43,17350409,2,28090,  570,    Z,    0,BET                 ,     ,
 43,17350409,3,28100,  420,    Z,    0,OMTHEL              ,     ,
 43,17350410,1,28110,  500,    Z,    0,HEL                 ,     ,
 43,17350410,2,28110,  580,   NW,    0,OMTHEL              ,     ,
 43,17350410,3,29000,  420,   NW,    0,HEL                 ,     ,
 43,17350411,1,29000,  510,   ZW,    0,GEHBET              ,     ,
 43,17350411,2,28110,  560,    W,    0,REG                 ,    3,
 43,17350411,3,28110,  440,    W,    0,BET                 ,     ,
 43,17350412,1,28113,  480,    W,   10,BET                 ,     ,
 43,17350412,2,29000,  490,   ZW,   10,REG                 ,    1,
 43,17350412,3,29003,  430,   ZW,   10,BEW                 ,     ,
 43,17350413,1,29012,  520,    O,   10,BEW                 ,     ,
 43,17350413,2,29020,  540,    O,   10,HEL                 ,     ,
 43,17350413,3,29021,  440,  OTN,    0,HEL                 ,     ,
 43,17350414,1,29030,  480,  OTN,    0,HEL                 ,     ,
 43,17350414,2,29030,  530,  OTN,    0,HEL                 ,     ,
 43,17350414,3,29030,  480,   NO,    0,HEL                 ,     ,
 43,17350415,1,29030,  480,    O,   10,BET                 ,     ,
 43,17350415,2,29030,  530,   NO,   10,BETREG              ,    1,
 43,17350415,3,29030,  480,    O,   10,GEHBET              ,     ,
 43,17350416,1,29030,  430,    O,   10,GEHBET              ,     ,
 43,17350416,2,29030,  460,    O,   10,GEHBET              ,     ,
 43,17350416,3,29030,  460,    O,   10,GEHBET              ,     ,
 43,17350417,1,29020,  560,    O,   10,BETREG              ,    3,
 43,17350417,2,29010,  480,    O,   10,GEHBET              ,     ,
 43,17350417,3,29001,  480,  OTN,    0,GEHBET              ,     ,
 43,17350418,1,29001,  480,  OTN,    0,GEHBET              ,     ,
 43,17350418,2,29002,  540,    N,    0,GEHBET              ,     ,
 43,17350418,3,29001,  480,    W,    0,GEHBET              ,     ,
 43,17350419,1,29002,  500,  ZTW,   10,BET                 ,     ,
 43,17350419,2,29010,  620,  ZTW,   10,BET                 ,     ,
 43,17350419,3,29010,  540,  ZTW,   10,GEHBET              ,    3,
 43,17350420,1,29002,  540,   ZW,    0,REG                 ,   10,
 43,17350420,2,29000,  630,  ZTW,   10,BEW                 ,     ,
 43,17350420,3,28102,  570,   ZW,    0,GEHBET              ,   20,
 43,17350421,1,28090,  580,    Z,   10,BET                 ,     ,
 43,17350421,2,28090,  630,    Z,   10,GEHBETREG           ,    2,
 43,17350421,3,28090,  500,    Z,   10,HEL                 ,     ,
 43,17350422,1,28090,  500,  ZTW,   10,BEW                 ,     ,
 43,17350422,2,28100,  600,  ZTW,   20,BEW                 ,     ,
 43,17350422,3,28110,  500,   ZW,   10,HEL                 ,     ,
 43,17350423,1,28112,  500,   ZW,   10,REG                 ,   20,
 43,17350423,2,29002,  500,   ZW,   10,GEHBET              ,   20,
 43,17350423,3,29020,  500,   ZW,   10,HEL                 ,     ,
 43,17350424,1,29030,  500,   ZW,    0,GEHBET              ,     ,
 43,17350424,2,29032,  600,   ZW,    0,HEL                 ,     ,
 43,17350424,3,29040,  460,    W,    0,HEL                 ,     ,
 43,17350425,1,29040,  500,    W,   10,GEHBET              ,     ,
 43,17350425,2,29040,  660,    W,   10,BEW                 ,     ,
 43,17350425,3,29040,  520,    W,   10,GEHBET              ,     ,
 43,17350426,1,29040,  520,   ZW,   10,BEW                 ,     ,
 43,17350426,2,29040,  710,   ZW,   10,BEW                 ,     ,
 43,17350426,3,29040,  560,   ZW,   10,BEW                 ,     ,
 43,17350427,1,29050,  520,    W,   10,GEHBET              ,     ,
 43,17350427,2,29050,  720,    W,   10,GEHBET              ,     ,
 43,17350427,3,29050,  590,   NO,    0,GEHBET              ,     ,
 43,17350428,1,29050,  520,   ZO,    0,BEW                 ,     ,
 43,17350428,2,29042,  750,   ZO,    0,HEL                 ,     ,
 43,17350428,3,29040,  620,    Z,    0,HEL                 ,     ,
 43,17350429,1,29030,  590,  NTW,    0,BEW                 ,     ,
 43,17350429,2,29040,  610,   NW,    0,GEHBET              ,     ,
 43,17350429,3,29040,  500,   NW,    0,BET                 ,     ,
 43,17350430,1,29030,  490,   ZW,    0,REG                 ,   11,
 43,17350430,2,29020,  500,   ZW,    0,GEHBET              ,     ,
 43,17350430,3,29000,  480,   ZW,    0,BEW                 ,     ,
 43,17350501,1,28110,  490,    W,   30,REG                 ,     ,
 43,17350501,2,29002,  520,    W,   20,GEHBETREG           ,     ,
 43,17350501,3,29000,  480,    W,   10,GEHBET              ,   10,
 43,17350502,1,28110,  500,  WTZ,    0,GEHBETREG           ,     ,
 43,17350502,2,28110,  580,    W,   20,REG                 ,    1,
 43,17350502,3,28110,  520,    W,   10,GEHBET              ,     ,
 43,17350503,1,28110,  510,    W,   20,GEHBET              ,     ,
 43,17350503,2,28110,  560,   ZW,   20,GEHBETREG           ,    1,
 43,17350503,3,28100,  500,   ZW,   40,GEHBETREG           ,   22,
 43,17350504,1,29000,  520,    W,   20,GEHBET              ,     ,
 43,17350504,2,29010,  560,  WTN,   20,GEHBET              ,     ,
 43,17350504,3,29020,  460,  WTN,   10,BET                 ,     ,
 43,17350505,1,29021,  520,    W,   10,GEHBET              ,     ,
 43,17350505,2,29021,  610,  WTN,   10,GEHBET              ,     ,
 43,17350505,3,29020,  460,  WTN,   10,HEL                 ,     ,
 43,17350506,1,29013,  570,    O,    0,HEL                 ,     ,
 43,17350506,2,29010,  620,    O,   10,HEL                 ,     ,
 43,17350506,3,29000,  560,    O,    0,HEL                 ,     ,
 43,17350507,1,28111,  590,  OTZ,    0,GEHBET              ,     ,
 43,17350507,2,28113,  660,   ZO,   10,BET                 ,     ,
 43,17350507,3,29000,  540,    W,   10,GEHBET              ,     ,
 43,17350508,1,28112,  560,   ZW,    0,GEHBETREG           ,     ,
 43,17350508,2,28100,  550,  ZZW,   20,REG                 ,     ,
 43,17350508,3,28080,  460,    Z,   10,HEL                 ,   32,
 43,17350509,1,28082,  520,   ZW,   20,GEHBETREG           ,     ,
 43,17350509,2,28100,  600, ZWTW,   20,GEHBET              ,    1,
 43,17350509,3,29000,  460,    W,   10,HEL                 ,     ,
 43,17350510,1,29002,  520,   ZW,   10,GEHBET              ,     ,
 43,17350510,2,29003,  610,  ZTW,    0,BEW                 ,     ,
 43,17350510,3,29010,  460,    Z,    0,HEL                 ,     ,
 43,17350511,1,29010,  610,    O,    0,BEW                 ,     ,
 43,17350511,2,29010,  620,  OTN,   10,GEHBETREG           ,     ,
 43,17350511,3,29020,  460,    O,   10,HEL                 ,    1,
 43,17350512,1,29020,  500,  OTN,    0,GEHBET              ,     ,
 43,17350512,2,29020,  600,  OTN,    0,BEW                 ,     ,
 43,17350512,3,29020,  520,  OTN,    0,GEHBETONW           ,     ,
 43,17350513,1,29011,  590,   NO,   10,BEW                 ,     ,
 43,17350513,2,29011,  690,   NO,    0,BET                 ,     ,
 43,17350513,3,29002,  560,   NO,   10,GEHBET              ,     ,
 43,17350514,1,29000,  580,   NO,   20,GEHBET              ,     ,
 43,17350514,2,28112,  610, NOTO,   10,GEHBETBLI           ,     ,
 43,17350514,3,28110,  500,   NO,   30,GEHBETBLI           ,     ,
 43,17350515,1,28110,  510,   NO,   20,GEHBET              ,     ,
 43,17350515,2,28110,  560,   NO,   20,GEHBET              ,     ,
 43,17350515,3,28112,  480,   NO,   10,REGBLI              ,    1,
 43,17350516,1,28112,  500,  NTO,   20,GEHBET              ,     ,
 43,17350516,2,29000,  500,  NTO,   30,REG                 ,    3,
 43,17350516,3,29010,  480,  NTO,   20,GEHBET              ,     ,
 43,17350517,1,29020,  490,    N,   10,GEHBET              ,     ,
 43,17350517,2,29021,  520,    N,   10,GEHBET              ,     ,
 43,17350517,3,29030,  460,    N,   10,BET                 ,     ,
 43,17350518,1,29030,  520,    W,   10,BET                 ,     ,
 43,17350518,2,29030,  640,    W,   10,BET                 ,     ,
 43,17350518,3,29032,  480,    N,   10,REG                 ,     ,
 43,17350519,1,29040,  520,    N,   10,GEHBETREG           ,     ,
 43,17350519,2,29040,  580,    N,   10,GEHBET              ,     ,
 43,17350519,3,29040,  490,   NW,   10,GEHBET              ,    1,
 43,17350520,1,29040,  550,  WTN,   10,GEHBET              ,     ,
 43,17350520,2,29040,  630,  WTN,   10,BEWREG              ,     ,
 43,17350520,3,29040,  540,  WTN,   10,GEHBET              ,    2,
 43,17350521,1,29032,  520,    N,   10,GEHBETREG           ,     ,
 43,17350521,2,29023,  560,  NTO,   20,REG                 ,     ,
 43,17350521,3,29020,  420,    N,   30,REGHAG              ,   11,
 43,17350522,1,29002,  400,  NTW,   30,REGHAG              ,     ,
 43,17350522,2,29000,  560,    N,   30,BET                 ,     ,
 43,17350522,3,28110,  420,    N,   20,GEHBET              ,     ,
 43,17350523,1,28090,  500,    W,    0,BET                 ,     ,
 43,17350523,2,28090,  560,  NTO,   10,REG                 ,     ,
 43,17350523,3,28090,  440,     ,     ,GEHBET              ,     ,
 43,17350524,1,28030,  460,    N,    0,BETREG              ,   13,
 43,17350524,2,28100,  520,  NTW,   20,BET                 ,     ,
 43,17350524,3,28102,  400,   NW,   10,HEL                 ,     ,
 43,17350525,1,28103,  480,    W,   10,HEL                 ,     ,
 43,17350525,2,28103,  540,   NW,   20,BETREG              ,     ,
 43,17350525,3,28110,  400,   NW,   10,HEL                 ,     ,
 43,17350526,1,29000,  540,  WTZ,   10,HEL                 ,     ,
 43,17350526,2,29000,  620,   ZW,   30,BET                 ,   12,
 43,17350526,3,29000,  540,   ZW,   20,HEL                 ,     ,
 43,17350527,1,28110,  580,    Z,   20,BEW                 ,     ,
 43,17350527,2,28110,  720,   ZW,   10,REG                 ,   22,
 43,17350527,3,28100,  580,   ZW,   20,GEHBET              ,     ,
 43,17350528,1,28112,  550,   ZW,   20,BEW                 ,     ,
 43,17350528,2,29012,  600,    W,   20,BEW                 ,     ,
 43,17350528,3,29032,  520,   NW,   10,BEW                 ,     ,
 43,17350529,1,29042,  580,   NW,   10,HEL                 ,     ,
 43,17350529,2,29050,  680,    W,   10,BEW                 ,     ,
 43,17350529,3,29060,  500,   NO,    0,HEL                 ,     ,
 43,17350530,1,29060,  490,   NO,   10,HEL                 ,     ,
 43,17350530,2,29062,  640,   NO,   10,HEL                 ,     ,
 43,17350530,3,29061,  480,   NO,   10,HEL                 ,     ,
 43,17350531,1,29061,  560,    O,    0,HEL                 ,     ,
 43,17350531,2,29050,  640,   NO,   10,HEL                 ,     ,
 43,17350531,3,29050,  540,   NO,   10,HEL                 ,     ,
 43,17350601,1,29031,  500,   ZO,    0,HEL                 ,     ,
 43,17350601,2,29020,  700,    W,    0,HEL                 ,     ,
 43,17350601,3,29012,  560,   NW,    0,REG                 ,   10,
 43,17350602,1,29000,  520,   ZW,    0,BETREG              ,     ,
 43,17350602,2,29001,  590,   ZW,    0,REGONW              ,     ,
 43,17350602,3,29001,  530,    O,    0,HEL                 ,   20,
 43,17350603,1,29002,  630,   ZO,    0,HEL                 ,     ,
 43,17350603,2,29002,  690,  ZTW,    0,BEWONW              ,     ,
 43,17350603,3,29002,  550,    W,    0,HEL                 ,     ,
 43,17350604,1,29003,  630,    O,   10,BEW                 ,     ,
 43,17350604,2,29003,  740,    O,   10,BEWREG              ,     ,
 43,17350604,3,29003,  560,   ZW,   10,BET                 ,    1,
 43,17350605,1,29012,  630,  ZTW,   10,GEHBETREG           ,     ,
 43,17350605,2,29012,  680,   ZW,   10,REG                 ,     ,
 43,17350605,3,29020,  520,   ZW,   10,BET                 ,   12,
 43,17350606,1,29022,  630,    Z,   10,BEW                 ,     ,
 43,17350606,2,29022,  700,  ZTW,   10,BEWONW              ,     ,
 43,17350606,3,29022,  460,    N,   10,BEW                 ,    1,
 43,17350607,1,29030,  560,   NW,   10,BET                 ,     ,
 43,17350607,2,29031,  640,    N,    0,BET                 ,     ,
 43,17350607,3,29040,  540,    N,    0,BEWREG              ,    1,
 43,17350608,1,29042,  540,   NO,   10,GEHBET              ,     ,
 43,17350608,2,29043,  600,   NO,   10,GEHBET              ,     ,
 43,17350608,3,29043,  520,   NO,   10,GEHBET              ,     ,
 43,17350609,1,29043,  580,  OTN,    0,HEL                 ,     ,
 43,17350609,2,29043,  700,   NO,    0,BET                 ,     ,
 43,17350609,3,29040,  580,   NO,    0,GEHBET              ,     ,
 43,17350610,1,29030,  680,    O,    0,GEHBET              ,     ,
 43,17350610,2,29020,  780,   ZO,    0,ONWREG              ,     ,
 43,17350610,3,29013,  580,   ZO,    0,HEL                 ,   60,
 43,17350611,1,29000,  700,    O,    0,GEHBETONW           ,     ,
 43,17350611,2,28112,  780,   ZW,   20,BET                 ,   10,
 43,17350611,3,29000,  580,   ZW,   10,HEL                 ,     ,
 43,17350612,1,29013,  680,    W,    0,BET                 ,     ,
 43,17350612,2,29020,  700,    W,   10,GEHBET              ,     ,
 43,17350612,3,29023,  640,    W,   10,GEHBET              ,     ,
 43,17350613,1,29030,  590,   ZW,   10,HEL                 ,     ,
 43,17350613,2,29032,  690,   ZW,   10,REG                 ,   12,
 43,17350613,3,29033,  620,   ZW,   10,BEW                 ,     ,
 43,17350614,1,29033,  610,   ZW,   10,MIS                 ,     ,
 43,17350614,2,29040,  650,    W,   10,REG                 ,     ,
 43,17350614,3,29033,  600,    W,   10,REG                 ,   11,
 43,17350615,1,29033,  620,   NW,    0,BEW                 ,     ,
 43,17350615,2,29033,  680,   NW,    0,GEHBET              ,     ,
 43,17350615,3,29033,  640,   NO,    0,BET                 ,     ,
 43,17350616,1,29033,  610,    N,    0,GEHBET              ,     ,
 43,17350616,2,29033,  700,    N,   10,GEHBETREG           ,     ,
 43,17350616,3,29041,  550,    N,   10,BET                 ,     ,
 43,17350617,1,29042,  560,    N,   10,BET                 ,     ,
 43,17350617,2,29042,  600,   NW,   10,REGONW              ,     ,
 43,17350617,3,29040,  540,   ZW,   10,GEHBET              ,   10,
 43,17350618,1,29030,  600,    Z,   10,BEW                 ,     ,
 43,17350618,2,29030,  610,   ZW,    0,GEHBET              ,     ,
 43,17350618,3,29030,  580,   NW,    0,HEL                 ,     ,
 43,17350619,1,29023,  600,    W,   10,HEL                 ,     ,
 43,17350619,2,29023,  700,    W,   10,BEW                 ,     ,
 43,17350619,3,29021,  590,    W,   10,GEHBET              ,     ,
 43,17350620,1,29020,  600,    W,   20,BET                 ,     ,
 43,17350620,2,29020,  700,    W,   20,BET                 ,     ,
